553.217848,0.174174356
554.4030646,0.171231479
555.6714186,0.169435111
557.2773921,0.166503742
558.0971077,0.164883775
559.4730589,0.164468399
560.8197346,0.164717625
562.312788,0.16567299
563.7180148,0.167085269
565.1232416,0.168580623
566.5284683,0.170055209
567.894661,0.172235934
569.3389219,0.17404282
570.7441487,0.176244314
572.0991888,0.177303523
573.5568761,0.17804878
575.1940335,0.17788505
576.5992602,0.175143567
577.4189759,0.172595926
578.2972426,0.17107288
578.924576,0.168367001
579.6606472,0.165696726
580.4636339,0.162682282
581.3223836,0.159733111
582.149906,0.156767325
583.039883,0.153627081
583.7424964,0.150387147
584.6349745,0.146341463
585.3989813,0.143089431
586.5449915,0.13902439
588.0730051,0.134146341
589.2190153,0.130081301
590.3650255,0.127642276
591.5110357,0.124390244
593.0390492,0.122764228
594.1850594,0.121138211
594.9490662,0.118699187
596.4770798,0.117073171
598.0050934,0.115447154
599.533107,0.113821138
601.4431239,0.11300813
603.7351443,0.110569106
606.0271647,0.109756098
608.7011885,0.108130081
610.9932088,0.108130081
612.9032258,0.107317073
614.4312394,0.107317073
616.3412564,0.108130081
618.2512733,0.108943089
619.7792869,0.109756098
621.0981082,0.111840237
622.503335,0.112255614
623.9085617,0.112920216
625.3137885,0.112920216
626.7190153,0.112754065
628.1242421,0.112587915
629.5294688,0.111881775
630.9346956,0.111466399
632.3399224,0.109804894
633.7451492,0.107811089
635.1503759,0.10465423
636.4385005,0.102186895
637.4221592,0.099246032
638.8586133,0.096794511
639.7694084,0.093139201
640.771283,0.088622713
641.6690668,0.083351626
642.2936121,0.07931938
643.2772708,0.075270519
643.8452166,0.071507211
644.6356567,0.069210774
645.6505427,0.066315008
646.5873605,0.062410472
647.5632125,0.059139385
648.5000303,0.055899451
649.4368482,0.052659517
650.373666,0.0500738
651.3104839,0.047145398
652.2863358,0.044189304
653.418324,0.041600126
654.6425746,0.038530118
655.6901073,0.037438057
656.2873287,0.034746419
657.3867885,0.032891072
658.7172,0.031693404
659.6247423,0.02967883
660.8292224,0.028729398
662.3180936,0.027643486
663.7233204,0.026272745
665.1285472,0.024029714
666.533774,0.023032811
667.9390007,0.022285134
669.3442275,0.021495919
670.7494543,0.020748242
672.0375788,0.019643341
673.6417657,0.017886179
676.3157895,0.017073171
678.6078098,0.016260163
681.2818336,0.014634146
682.8098472,0.014634146
684.7198642,0.014634146
686.6298812,0.014634146
687.7758913,0.013821138
689.6859083,0.01300813
692.3599321,0.012195122
695.4159593,0.012195122
697.3259762,0.012195122
698.8539898,0.012195122
